qubits,ideal,noisy
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5009439587593079,0.00010096190817421302,0.5028977394104004,0.00010059625492431223,0.00010028364340541884,0.5060136318206787]","[0.0001,0.0001,0.5319149,0.4680851,0.4893617,0.34042552,0.40425533,0.40425533]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5043250918388367,0.0001014343069982715,0.5045140981674194,0.00010104976536240429,0.00010002814815379679,0.5040026903152466]","[0.0001,0.0001,0.5319149,0.4680851,0.4893617,0.34042552,0.40425533,0.40425533]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5029963850975037,0.00010048849071608856,0.5000470876693726,0.00010173099144594744,0.00010008552635554224,0.5005399584770203]","[0.0001,0.0001,0.5319149,0.4680851,0.4893617,0.34042552,0.40425533,0.40425533]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5006178617477417,0.5006639361381531,0.5032137036323547,0.5004922151565552,0.5028838515281677,0.00010103454405907542]","[0.0001,0.0001,0.4918033,0.4918033,0.5081967,0.4918033,0.52459013,0.47540984]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5027875304222107,0.5051940679550171,0.5002924799919128,0.5001442432403564,0.5000370144844055,0.00010137717617908493]","[0.0001,0.0001,0.4918033,0.4918033,0.5081967,0.4918033,0.52459013,0.47540984]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5003749132156372,0.5005127191543579,0.5025071501731873,0.5073064565658569,0.502583384513855,0.00010001249029301107]","[0.0001,0.0001,0.4918033,0.4918033,0.5081967,0.4918033,0.52459013,0.47540984]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5011922717094421,0.5001139044761658,0.5002542734146118,0.504948079586029,0.5011951923370361,0.00010069569543702528]","[0.0001,0.0001,0.4918033,0.4918033,0.5081967,0.4918033,0.52459013,0.47540984]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010014536383096129,1.001456618309021,0.5457794070243835,0.45836180448532104,0.36444854736328125,0.27285489439964294]","[0.0001,0.0001,0.39215687,0.54901963,0.5882353,0.49019608,0.5294118,0.4509804]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010009082325268537,1.0105801820755005,0.5456864833831787,0.45538580417633057,0.3659941256046295,0.2744133174419403]","[0.0001,0.0001,0.39215687,0.54901963,0.5882353,0.49019608,0.5294118,0.4509804]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010029075929196551,1.0014748573303223,0.5482481122016907,0.4552055597305298,0.36675113439559937,0.2735629677772522]","[0.0001,0.0001,0.39215687,0.54901963,0.5882353,0.49019608,0.5294118,0.4509804]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010069364361697808,1.0012418031692505,0.5487649440765381,0.4549030661582947,0.3643564283847809,0.2758866250514984]","[0.0001,0.0001,0.39215687,0.54901963,0.5882353,0.49019608,0.5294118,0.4509804]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0041998624801636,0.5007429122924805,0.5009957551956177,0.5006943941116333,0.5012935400009155,0.00010000618203775957]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.4920635,0.50793654,0.50793654]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0027260780334473,0.5005550980567932,0.5016279816627502,0.5041287541389465,0.5012290477752686,0.00010020070476457477]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.4920635,0.50793654,0.50793654]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.002909541130066,0.500177264213562,0.5004182457923889,0.5003418326377869,0.5023044347763062,0.00010018373723141849]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.4920635,0.50793654,0.50793654]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0000331401824951,0.5026462078094482,0.5010842084884644,0.5010440349578857,0.5003349781036377,0.0001002788994810544]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.4920635,0.50793654,0.50793654]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5004218220710754,0.5015165209770203,0.5007616281509399,0.501376748085022,0.00010012878919951618,0.00010001201007980853]","[0.0001,0.0001,0.5,0.41666666,0.5,0.8333333,0.41666666,0.3888889]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.504256546497345,0.502429187297821,0.5001914501190186,0.5004001259803772,0.00010027174721471965,0.00010053168080048636]","[0.0001,0.0001,0.5,0.41666666,0.5,0.8333333,0.41666666,0.3888889]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5079580545425415,0.5000786185264587,0.5037356019020081,0.5005635619163513,0.00010004105570260435,0.00010011673293774948]","[0.0001,0.0001,0.5,0.41666666,0.5,0.8333333,0.41666666,0.3888889]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5017989277839661,0.5038271546363831,0.5008789300918579,0.5021236538887024,0.00010036501043941826,0.00010049786942545325]","[0.0001,0.0001,0.5,0.41666666,0.5,0.8333333,0.41666666,0.3888889]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5015251636505127,0.50077223777771,1.0043689012527466,0.00010020252375397831,0.00010057496547233313,0.00010082129301736131]","[0.0001,0.0001,0.47826087,0.47826087,0.9130435,0.3478261,0.39130434,0.2173913]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5036863088607788,0.5006833672523499,1.0022249221801758,0.00010015082079917192,0.00010024967923527583,0.0001003202996798791]","[0.0001,0.0001,0.47826087,0.47826087,0.9130435,0.3478261,0.39130434,0.2173913]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5003082752227783,0.5005612373352051,1.0028622150421143,0.00010103888052981347,0.00010003365605371073,0.00010058092448161915]","[0.0001,0.0001,0.47826087,0.47826087,0.9130435,0.3478261,0.39130434,0.2173913]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5075297951698303,0.5054748058319092,1.0035966634750366,0.00010029087570728734,0.00010034553270088509,0.00010002544877352193]","[0.0001,0.0001,0.47826087,0.47826087,0.9130435,0.3478261,0.39130434,0.2173913]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5036509037017822,1.0008209943771362,0.5005249977111816,0.5001662373542786,0.00010020784247899428,0.00010133642354048789]","[0.0001,0.0001,0.5,0.516129,0.5,0.516129,0.516129,0.48387095]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5011946558952332,1.007383942604065,0.502294659614563,0.5043529868125916,0.00010002253111451864,0.00010050334094557911]","[0.0001,0.0001,0.5,0.516129,0.5,0.516129,0.516129,0.48387095]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5022839903831482,1.0000637769699097,0.5017350316047668,0.501196026802063,0.00010022367496276274,0.0001008770486805588]","[0.0001,0.0001,0.5,0.516129,0.5,0.516129,0.516129,0.48387095]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5001434683799744,1.002785325050354,0.507037878036499,0.500853419303894,0.00010016737360274419,0.000100128905614838]","[0.0001,0.0001,0.5,0.516129,0.5,0.516129,0.516129,0.48387095]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.500135064125061,0.00010011809354182333,0.00010021289199357852,0.5074487924575806,0.5006518363952637,0.00010017227032221854]","[0.0001,0.0001,0.5882353,0.23529412,0.23529412,0.88235295,0.5294118,0.1764706]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5021372437477112,0.00010024831863120198,0.00010013760766014457,0.5018386244773865,0.5007040500640869,0.00010026229574577883]","[0.0001,0.0001,0.5882353,0.23529412,0.23529412,0.88235295,0.5294118,0.1764706]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.500525176525116,0.0001005444792099297,0.00010055289749288931,0.5019699335098267,0.5003519654273987,0.0001002351418719627]","[0.0001,0.0001,0.5882353,0.23529412,0.23529412,0.88235295,0.5294118,0.1764706]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5005350708961487,0.00010064754314953461,0.00010207649756921455,0.5014135837554932,0.5010987520217896,0.00010009274410549551]","[0.0001,0.0001,0.5882353,0.23529412,0.23529412,0.88235295,0.5294118,0.1764706]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5363869071006775,0.7357146739959717,0.20002298057079315,0.4671439528465271,0.0001004333098535426,0.4694131016731262]","[0.0001,0.0001,0.5,0.5714286,0.4642857,0.48214287,0.42857143,0.48214287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.534609854221344,0.7423821687698364,0.20023100078105927,0.4676080644130707,0.00010008650133386254,0.4668106734752655]","[0.0001,0.0001,0.5,0.5714286,0.4642857,0.48214287,0.42857143,0.48214287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5343371629714966,0.7389024496078491,0.20001700520515442,0.4672265648841858,0.00010018552711699158,0.4688277542591095]","[0.0001,0.0001,0.5,0.5714286,0.4642857,0.48214287,0.42857143,0.48214287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5345957279205322,0.7337281107902527,0.20049914717674255,0.4693259298801422,0.00010035937157226726,0.4677512049674988]","[0.0001,0.0001,0.5,0.5714286,0.4642857,0.48214287,0.42857143,0.48214287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5082626938819885,0.00010037986794486642,0.00010004197974922135,0.5009154677391052,0.00010037184256361797,0.00010003269562730566]","[0.0001,0.0001,0.46875,0.34375,0.21875,0.53125,0.3125,0.375]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5000467300415039,0.00010121868399437517,0.00010003603529185057,0.504916250705719,0.00010019298497354612,0.0001000063493847847]","[0.0001,0.0001,0.46875,0.34375,0.21875,0.53125,0.3125,0.375]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5006285905838013,0.00010112296877196059,0.00010013760766014457,0.5000608563423157,0.00010001775808632374,0.00010181968536926433]","[0.0001,0.0001,0.46875,0.34375,0.21875,0.53125,0.3125,0.375]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5011056661605835,0.00010001348709920421,0.00010036813182523474,0.5008490681648254,0.00010250480409013107,0.0001003555953502655]","[0.0001,0.0001,0.46875,0.34375,0.21875,0.53125,0.3125,0.375]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010002942872233689,0.00010017805470852181,0.5009506344795227,0.6689855456352234,0.6726767420768738,0.5022057890892029]","[0.0001,0.0001,0.4920635,0.4920635,0.4920635,0.4920635,0.50793654,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010008919343817979,0.00010088434646604583,0.5009905099868774,0.6701721549034119,0.6695464253425598,0.5011519193649292]","[0.0001,0.0001,0.4920635,0.4920635,0.4920635,0.4920635,0.50793654,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010015950101660565,0.0001000420525087975,0.5031799674034119,0.6673064827919006,0.6735571026802063,0.5006850361824036]","[0.0001,0.0001,0.4920635,0.4920635,0.4920635,0.4920635,0.50793654,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010139677760889754,0.00010076446778839454,0.5054787397384644,0.667820155620575,0.6666735410690308,0.5013971328735352]","[0.0001,0.0001,0.4920635,0.4920635,0.4920635,0.4920635,0.50793654,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010006225784309208,0.00010026683594333008,0.00010032118007075042,0.00010208963794866577,0.500440239906311,0.5008783936500549]","[0.0001,0.0001,0.41379312,0.2413793,0.20689656,0.3448276,0.44827586,0.55172414]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010002485214499757,0.00010033194848801941,0.00010032597492681816,0.0001011749409371987,0.5009382367134094,0.503810703754425]","[0.0001,0.0001,0.41379312,0.2413793,0.20689656,0.3448276,0.44827586,0.55172414]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.000100046927400399,0.00010035849845735356,0.00010012104758061469,0.00010048734839074314,0.5014404058456421,0.5062410831451416]","[0.0001,0.0001,0.41379312,0.2413793,0.20689656,0.3448276,0.44827586,0.55172414]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010016387386713177,0.00010022924834629521,0.00010082339576911181,0.00010108396963914856,0.5031300187110901,0.501878023147583]","[0.0001,0.0001,0.41379312,0.2413793,0.20689656,0.3448276,0.44827586,0.55172414]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5017867088317871,0.00010010373807745054,0.00010047659452538937,0.000100023127743043,1.0071638822555542,0.00010007855598814785]","[0.0001,0.0001,0.5,0.33333334,0.45238096,0.45238096,0.6904762,0.45238096]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5003974437713623,0.00010012400161940604,0.0001000335396383889,0.00010047351679531857,1.0042753219604492,0.00010066429967992008]","[0.0001,0.0001,0.5,0.33333334,0.45238096,0.45238096,0.6904762,0.45238096]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5004364848136902,0.00010011017002398148,0.00010034212755272165,0.00010006767843151465,1.0007213354110718,0.00010045676026493311]","[0.0001,0.0001,0.5,0.33333334,0.45238096,0.45238096,0.6904762,0.45238096]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5010339021682739,0.00010012309212470427,0.00010029892291640863,0.0001000975607894361,1.007466435432434,0.00010064457455882803]","[0.0001,0.0001,0.5,0.33333334,0.45238096,0.45238096,0.6904762,0.45238096]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010043691145256162,0.0001004452642519027,1.0020819902420044,0.00010053772712126374,0.0001000939664663747,0.00010018935427069664]","[0.0001,0.0001,0.4117647,0.11764706,0.7647059,0.1764706,0.4117647,0.29411766]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010044031660072505,0.00010023978393292055,1.010936975479126,0.00010002270573750138,0.00010016300075221807,0.00010124708205694333]","[0.0001,0.0001,0.4117647,0.11764706,0.7647059,0.1764706,0.4117647,0.29411766]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010052198922494426,0.00010009393736254424,1.0022273063659668,0.00010028756514657289,0.00010023822687799111,0.00010002483031712472]","[0.0001,0.0001,0.4117647,0.11764706,0.7647059,0.1764706,0.4117647,0.29411766]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010027958342107013,0.00010017833847086877,1.0099493265151978,0.00010054888116428629,0.00010011841368395835,0.00010080351057695225]","[0.0001,0.0001,0.4117647,0.11764706,0.7647059,0.1764706,0.4117647,0.29411766]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0218106508255005,1.0009548664093018,0.5004059672355652,0.5030514597892761,0.5008900761604309,1.0000836849212646]","[0.0001,0.0001,0.53061223,0.5510204,0.46938777,0.48979592,0.3469388,0.53061223]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0004149675369263,1.000258207321167,0.502759575843811,0.5041033625602722,0.5011035799980164,1.0148191452026367]","[0.0001,0.0001,0.53061223,0.5510204,0.46938777,0.48979592,0.3469388,0.53061223]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0039432048797607,1.0053863525390625,0.5014115571975708,0.5004057288169861,0.5004929900169373,1.008317470550537]","[0.0001,0.0001,0.53061223,0.5510204,0.46938777,0.48979592,0.3469388,0.53061223]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0030759572982788,1.0117743015289307,0.5035504102706909,0.5031669735908508,0.5021796822547913,1.006289005279541]","[0.0001,0.0001,0.53061223,0.5510204,0.46938777,0.48979592,0.3469388,0.53061223]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0082058906555176,0.5200532078742981,0.440425843000412,0.4012565314769745,0.5619200468063354,0.3642474114894867]","[0.0001,0.0001,0.58181816,0.4909091,0.5272727,0.45454547,0.4909091,0.43636364]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.015727162361145,0.521186113357544,0.4474635422229767,0.40457770228385925,0.5675913095474243,0.3601130545139313]","[0.0001,0.0001,0.58181816,0.4909091,0.5272727,0.45454547,0.4909091,0.43636364]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0002163648605347,0.5227539539337158,0.4417482614517212,0.40144863724708557,0.5632675886154175,0.3603593111038208]","[0.0001,0.0001,0.58181816,0.4909091,0.5272727,0.45454547,0.4909091,0.43636364]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0051194429397583,0.5221211910247803,0.440434068441391,0.40062791109085083,0.5640726685523987,0.3606312572956085]","[0.0001,0.0001,0.58181816,0.4909091,0.5272727,0.45454547,0.4909091,0.43636364]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5002471208572388,0.5021772980690002,0.5020738840103149,1.0005862712860107,0.5013999342918396,0.501066267490387]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.50793654,0.4920635,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5044465661048889,0.5001031756401062,0.5076204538345337,1.003772258758545,0.5003235340118408,0.5009275078773499]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.50793654,0.4920635,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5021626949310303,0.5002635717391968,0.5001155138015747,1.0017637014389038,0.5011839866638184,0.5000442266464233]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.50793654,0.4920635,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.501248300075531,0.5001837015151978,0.5001528859138489,1.0013232231140137,0.5003586411476135,0.5004547834396362]","[0.0001,0.0001,0.50793654,0.4920635,0.50793654,0.50793654,0.4920635,0.4920635]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.8027176260948181,0.5002633929252625,0.4008371829986572,0.8026874661445618,0.00010064049274660647,0.500074028968811]","[0.0001,0.0001,0.5555556,0.5,0.4814815,0.5555556,0.4074074,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.8026386499404907,0.5017382502555847,0.40137147903442383,0.8035067915916443,0.00010018730972660705,0.5014572739601135]","[0.0001,0.0001,0.5555556,0.5,0.4814815,0.5555556,0.4074074,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.8023642301559448,0.5044001340866089,0.4015410542488098,0.8080555200576782,0.00010126757115358487,0.5001378059387207]","[0.0001,0.0001,0.5555556,0.5,0.4814815,0.5555556,0.4074074,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.8073670864105225,0.5075153112411499,0.402538537979126,0.8077169060707092,0.000101153549621813,0.5002226829528809]","[0.0001,0.0001,0.5555556,0.5,0.4814815,0.5555556,0.4074074,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010025536175817251,0.00010038899927167222,0.00010006441152654588,0.5000040531158447,0.5009725093841553,0.00010063977242680266]","[0.0001,0.0001,0.42857143,0.37142858,0.51428574,0.37142858,0.54285717,0.25714287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010042918438557535,0.00010047742398455739,0.00010010723781306297,0.5065590739250183,0.501552402973175,0.00010014717554440722]","[0.0001,0.0001,0.42857143,0.37142858,0.51428574,0.37142858,0.54285717,0.25714287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010001375630963594,0.00010045489034382626,0.00010044041846413165,0.5033283829689026,0.5002058148384094,0.00010006073716795072]","[0.0001,0.0001,0.42857143,0.37142858,0.51428574,0.37142858,0.54285717,0.25714287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010003359784604982,0.00010094878962263465,0.00010039594053523615,0.5008667707443237,0.5016816258430481,0.0001000468255369924]","[0.0001,0.0001,0.42857143,0.37142858,0.51428574,0.37142858,0.54285717,0.25714287]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5055125951766968,0.5004434585571289,0.00010020709305536002,0.5043003559112549,1.000326156616211,0.0001000642150756903]","[0.0001,0.0001,0.375,0.33333334,0.45833334,0.5833333,0.75,0.16666667]"
